Trial,R=250,R=500,R=1000,R=1500,R=2000,R=2500,R=3000
9636,13245,23927,45635,172927,104190,235188,201693
9637,7140,10961,74283,223061,233913,390116,250196
9638,4611,14146,98268,154342,133422,179654,347309
9639,4656,25744,50235,79613,179773,334785,297948
9640,6480,39683,66713,153562,197447,253311,319789
9641,4983,10711,41445,103545,166344,346773,407849
9642,4700,12658,64175,62891,172211,173857,487009
9643,4569,26019,114218,110763,116457,175160,350678
9644,21727,11031,157819,72030,132138,244247,216457
9645,6341,9129,49325,111345,223527,262296,219508
9646,3671,20164,33209,71478,118577,358690,303291
9647,7664,24061,53929,246565,98174,294264,328277
9648,3152,16787,45814,320356,186615,160286,537405
9649,6093,18846,36208,138773,139110,213640,510509
9650,5323,18389,66506,146241,266002,387746,443962
9651,7429,19327,36850,95685,132202,199492,398397
9652,7536,16698,122651,149063,218854,263076,583680
9653,5826,33755,47953,88477,196309,264191,206091
9654,3787,23596,48321,61440,97826,148845,182323
9655,9959,15822,60781,116987,160017,162415,253665
9656,6293,49794,55664,141231,121737,281715,320097
9657,4220,13459,109804,140090,348898,391236,544384
9658,8553,17946,52398,135216,331521,429140,504570
9659,5608,8494,74938,141052,275512,269289,177099
9660,2107,19442,56902,104044,124904,337005,527291
9661,10237,11504,56016,154176,179912,312407,341199
9662,4876,14376,85948,74171,150408,467292,239541
9663,9169,24116,52143,147556,162546,206305,567301
9664,4279,36478,91409,136091,413296,160732,569664
9665,8006,19171,72737,116276,325297,238010,626055
9666,5448,34225,44689,161311,136181,525698,316274
9667,7569,10079,70178,73810,494208,234514,477783
9668,5035,22089,59676,244634,324530,324082,398693
9669,8870,22311,103818,121723,357437,289383,204128
9670,2767,13191,96071,113618,130952,264468,297516
9671,8918,35383,43198,85326,107600,345687,340368
9672,4111,16385,24798,247334,432338,175771,311114
9673,4381,14170,51522,108188,259942,447364,407689
9674,2880,13589,45164,118794,138952,222421,314489
9675,3347,19739,85440,210991,91693,331616,463498
9676,5086,11630,136130,233830,153842,205641,301163
9677,9906,30580,61368,90249,183421,618412,295069
9678,10655,27568,51590,149692,211938,435325,570758
9679,11136,27015,52200,146448,63583,330160,198708
9680,4180,22671,45588,143098,144338,331068,329123
9681,5196,42317,40573,107075,223911,184884,795368
9682,5784,12628,47959,136279,118116,233848,233948
9683,3741,43797,102482,168055,183494,215883,297212
9684,8048,24304,54573,129573,268179,337614,447352
9685,6463,14909,53818,69012,203505,235130,164229
9686,4132,17901,71510,77450,206636,195136,183607
9687,7608,15149,84300,168280,197626,199812,215537
9688,6039,15633,165904,93369,177326,180955,216108
9689,6669,14094,59906,113709,121278,204998,240884
9690,12005,11779,47644,88924,171342,127317,353102
9691,4278,15050,49228,278014,129065,209560,231972
9692,7768,18111,63475,45586,261431,168415,357680
9693,13432,18512,48462,123983,162388,125471,496861
9694,5996,17632,60520,90771,131843,291821,278113
9695,5644,18276,52809,114310,288057,122406,584288
9696,8191,26588,34818,122051,162179,197524,240580
9697,6314,51794,86537,213566,192733,120863,164058
9698,3813,11575,35237,50714,152723,143789,479293
9699,4277,19457,90072,126710,127488,364766,499746
9700,6866,36022,39620,159067,142438,258417,337762
9701,11451,29945,63856,82003,167230,260839,333512
9702,4156,35524,119064,88579,101339,226692,441388
9703,6460,28432,61702,141698,85945,194197,620034
9704,4571,25780,37686,78769,98737,223581,422474
9705,9143,15596,36647,96069,134883,180476,384265
9706,4003,23791,61991,80030,157444,183899,328114
9707,18647,15365,32617,164317,181014,252223,258271
9708,9587,9037,49202,73938,253522,391729,393270
9709,10132,17543,21125,75618,109276,320302,242854
9710,6962,14524,65515,77848,168076,499643,297556
9711,6490,21600,61172,89235,254352,562949,266411
9712,3827,10869,33811,143027,136724,634366,221359
9713,3710,18463,152445,62190,189201,219375,275323
9714,2274,18094,72961,144475,210155,243686,834056
9715,6538,11058,29950,161480,140811,187083,174219
9716,10043,16087,34853,136753,132638,122455,339144
9717,11847,9014,63960,192943,248956,171688,565281
9718,3343,48063,95866,101514,296078,527939,474980
9719,8361,16243,48327,156620,176742,355672,377783
9720,10996,34843,91913,220827,168311,258531,344971
9721,6220,19623,59468,129751,89370,340484,193051
9722,18127,47966,86214,98100,321708,364217,393042
9723,7225,20749,86694,87612,284505,168831,313738
9724,6503,31838,40760,76256,129294,834503,831433
9725,6238,29296,75176,131026,95399,593516,337186
9726,10899,17693,72939,96316,229776,244702,228735
9727,2789,44012,50688,104899,302659,140660,260180
9728,5593,16207,56052,110818,383273,489772,909529
9729,12340,23660,36912,201210,219363,205988,697546
9730,4756,13810,43155,71572,200975,421430,446831
9731,7134,14483,63160,102931,133250,306954,233070
9732,3936,12433,71802,114742,146733,283413,518432
9733,2704,22472,46782,105889,306204,142219,335775
9734,3391,30716,117687,84253,378755,400923,374341
9735,2961,12914,33428,172699,143478,258401,302193
9736,6622,14032,83868,120368,122314,142070,196914
9737,11290,12550,50759,95971,171395,224194,367296
9738,7064,16640,49267,116830,282507,296228,229698
9739,4919,15433,39322,110674,249908,202322,631828
9740,8922,19770,74701,60143,308958,190220,413283
9741,6417,29533,62533,77125,169281,479438,334736
9742,3351,16785,48958,59976,217716,237377,354477
9743,12570,33750,48814,223265,217346,182506,327479
9744,9878,39060,45434,127176,138094,237036,245635
9745,7087,21178,103065,231561,206184,286007,297452
9746,5976,16708,65237,52573,122816,486186,703713
9747,4258,24802,59663,219270,116426,295766,233533
9748,6994,18858,56491,118308,195156,225336,374087
9749,10165,23150,76716,111236,167253,178648,291276
9750,5886,9991,93316,83062,133097,218807,467829
9751,3908,18603,22841,129222,171974,277092,291887
9752,6122,20070,42362,162184,236641,138827,300803
9753,8657,15983,42381,227262,214500,313541,216670
9754,10089,14199,65144,184214,85256,272657,170260
9755,3440,8681,55606,74759,277644,222997,167700
9756,4015,11059,125996,168800,160960,300668,310021
9757,8828,28025,98865,51496,279158,276395,209860
9758,10413,30438,28276,149729,190267,288521,383520
9759,7767,19706,126342,77597,370490,502686,302592
9760,5577,53481,52010,59331,217744,287495,531705
9761,4378,27234,66739,131575,130181,482367,272731
9762,3742,19336,76021,123372,232666,385357,265021
9763,2485,15426,92566,166306,317021,159566,316902
9764,4302,26021,39100,73785,180877,401401,383667
9765,4265,18470,52438,86618,154776,350566,204192
9766,4750,28574,59346,140336,66759,415433,576506
9767,6727,10955,76263,87906,219575,353051,319909
9768,6741,10118,57563,90634,151503,238910,242562
9769,11119,22090,61434,113305,198745,153093,627870
9770,9832,10268,174613,109996,131290,277283,381805
9771,4411,32712,47438,78654,100517,507642,279189
9772,8654,10548,75628,65918,196384,155697,265699
9773,2595,18659,39104,69370,313163,324328,286790
9774,6868,18437,128840,162135,185841,290394,494863
9775,7059,20309,95941,118359,210087,315131,225572
9776,5608,20629,54776,108435,214891,111337,300548
9777,15023,23851,46057,77364,197897,210139,292779
9778,7258,43471,54960,129143,581784,340772,575643
9779,6020,17059,52296,71390,106848,185430,312627
9780,7959,42937,32533,195647,92314,143843,226307
9781,6121,17564,40866,80028,208876,138317,280931
9782,3921,19330,59719,98338,91342,180735,217210
9783,7412,14297,48649,70279,222888,265679,309801
9784,4859,19191,46939,146346,138718,183882,1360935
9785,2866,13075,25458,85877,102745,249638,415172
9786,4334,13534,41457,197094,145553,330359,311565
9787,5855,19703,56512,137362,81308,196651,271410
9788,5581,11726,52054,79569,154191,97948,246239
9789,2304,8066,60603,118204,175149,165528,391481
9790,3578,13592,35371,163375,235807,225127,425395
9791,4864,44954,78692,107765,283381,244323,1034932
9792,5740,13860,50213,113229,236234,168382,262342
9793,7147,41753,41195,275312,216224,139174,182237
9794,9616,11356,52581,130449,306262,160225,412338
9795,4901,11417,37397,154240,382131,188720,344581
9796,6129,12964,97525,98349,346256,353964,237241
9797,5554,14065,40654,78242,281697,424398,719304
9798,6315,14157,48957,164654,95364,263520,498702
9799,3410,19842,54332,95953,98289,256098,225120
9800,6675,28526,29613,73212,148284,175109,450397
9801,2721,14153,74890,286344,77928,178911,302339
9802,14469,15849,86454,129140,247062,347267,257334
9803,12400,11233,38720,181992,206847,216732,363434
9804,8348,30555,56395,132361,181546,160735,595270
9805,7357,9964,39805,91731,266454,145349,286676
9806,8639,26314,36383,157764,101436,541108,290205
9807,5830,14452,50250,139923,229474,263618,274981
9808,4758,19065,82227,46297,194827,192795,458571
9809,5726,20163,77255,94280,166666,138896,483439
9810,8513,23023,36450,58635,200122,409123,340373
9811,13763,18998,64760,77209,160442,245363,200709
9812,3260,19906,122003,114398,117384,431159,240869
9813,4751,25714,65556,118548,144062,271383,522181
9814,3838,12130,63543,151197,171080,262522,698185
9815,5101,14308,77758,91670,134098,169429,410842
9816,3920,30870,91820,190177,415045,256628,222531
9817,12022,13808,62774,128664,372050,230238,270625
9818,7357,15286,145227,108644,129693,195483,290047
9819,6897,26474,72506,65131,200318,555565,183459
9820,13102,14104,67472,168734,544829,254361,280255
9821,12258,17413,50216,150397,143116,206163,292715
9822,13075,14924,76282,259898,133658,176866,232654
9823,5666,41692,61769,122124,116135,427417,405283
9824,3583,30234,44340,278014,104535,262864,560971
9825,10991,13457,135357,66839,107743,202334,340253
9826,12245,15290,56008,165207,288575,237509,429423
9827,16971,11991,163629,64913,82132,459045,389115
9828,9134,16379,59953,120969,140823,365912,253435
9829,9876,9854,64205,194312,114141,137556,267466
9830,3868,30816,89179,332157,142090,359349,230688
9831,11396,19241,37537,91611,167913,344141,410098
9832,7604,21848,50976,106344,264780,693297,287688
9833,7331,46117,56320,91855,222016,157477,342149
9834,5775,43438,49945,151738,139944,230566,248542
9835,5444,32780,40020,64581,223492,164046,473258
9836,3714,21745,135755,141295,228960,123156,429201
9837,9291,48637,87377,114636,359125,229154,281044
9838,3506,20713,72771,143888,172625,324260,436875
9839,7128,36889,37637,111335,104526,302822,332259
9840,6367,20303,121980,231541,155711,172663,342972
9841,4035,18313,51485,150960,130964,214917,431560
9842,4765,16848,42586,43332,219599,260059,220993
9843,5828,12761,72148,104718,299648,579198,1141292
9844,4230,15061,61836,78714,195873,362259,334234
9845,5182,25806,94076,92005,212255,197213,188338
9846,4294,12909,160549,148065,207486,262125,163823
9847,6965,53038,49665,167917,99580,221286,663968
9848,4653,29790,42751,122704,365939,279560,281555
9849,9561,17775,43565,119247,215131,146577,668472
9850,7880,13845,50743,255614,224387,309587,336981
9851,5232,10239,38447,96779,152221,350288,290156
9852,4774,31911,44482,70771,93220,257173,211733
9853,5401,15792,76710,50320,275049,169131,848602
9854,7834,16534,97944,91048,165889,359030,348447
9855,7455,25880,57313,85812,121058,458246,325537
9856,18182,27398,56979,62483,203283,214113,405688
9857,6625,14870,80390,119125,211239,173779,314551
9858,5484,21823,55375,63747,245503,295568,317146
9859,9991,13663,81472,106762,161924,181863,263690
9860,13774,31496,82538,119212,177779,224806,437130
9861,5788,11668,127681,72654,143877,328884,561238
9862,4529,27655,38278,76870,518771,224069,345788
9863,12225,28852,54698,74815,186107,313397,215789
9864,9200,16967,128119,84321,121006,186661,678073
9865,6931,28456,50534,152195,165831,434434,556146
9866,9776,16241,50915,67393,148661,169460,429457
9867,5318,16291,71291,63893,145073,366276,314678
9868,8231,22084,29504,123399,200116,216642,357330
9869,4681,36698,29255,144581,241031,227607,253861
9870,8687,13283,71850,91829,141589,644861,299822
9871,7492,15395,65986,147977,138837,350228,242914
9872,6731,19564,116543,97438,188782,446961,190121
9873,10024,34359,99599,238153,296718,220560,225059
9874,5511,16930,48154,169249,328604,232178,384324
9875,4131,35101,65745,127379,117094,308424,201932
9876,7375,21714,69729,170965,177849,205506,481838
9877,8041,9467,37369,109791,157831,273928,213624
9878,7062,20805,73822,63053,273096,321982,544385
9879,5701,19733,88151,81024,130169,334799,237699
9880,13957,42595,116670,176663,151476,441121,689828
9881,4629,31969,41632,128203,69838,303412,223757
9882,9600,28193,37086,98200,218829,195900,294432
9883,8306,32707,39359,75034,148531,319418,203806
9884,7352,29475,109774,73687,118024,523848,571658
9885,7382,9172,124619,66234,299797,302137,291218
9886,3837,18893,83471,120452,131888,172591,303322
9887,7805,16746,49500,89677,92797,104546,429348
9888,6645,17818,59455,90800,165612,382668,276108
9889,7501,15360,39339,360542,139927,325664,512196
9890,5556,17804,34961,156393,156654,528352,138672
9891,4147,15853,30740,92136,99448,481057,275061
9892,9821,9586,85830,88036,217074,270681,291448
9893,4705,13185,67938,73799,120584,481845,267642
9894,4219,12417,43972,155049,145098,391345,215671
9895,5482,19648,72078,212198,301170,279622,305363
9896,4098,24558,37828,55872,193527,235924,663290
9897,8658,13483,53869,164963,266138,784759,237008
9898,5006,29998,55385,85533,291822,195598,336661
9899,4146,14519,81214,130721,185981,354792,264043
9900,6663,11355,38951,152099,397993,317897,713538
9901,8092,10517,31936,78850,193459,506238,348871
9902,8635,23628,83027,74112,291836,196993,351091
9903,5568,25421,67657,264074,252097,129346,204066
9904,12341,17055,61783,271687,142895,211224,211605
9905,5475,16798,41483,142468,105148,233554,251514
9906,6024,11521,80174,111016,150037,199371,334073
9907,4122,20767,70414,74556,412575,442714,433256
9908,8583,14976,43137,125822,113088,135338,714885
9909,7990,12635,85969,89252,140272,634698,265605
9910,6214,15432,57693,81747,160292,386572,185351
9911,11298,8081,59904,72021,191957,195139,270810
9912,2738,11392,51835,59157,89243,132543,410408
9913,2544,10710,125367,68490,155621,505664,226858
9914,7605,14908,123737,111455,127967,238392,396856
9915,7110,26260,66588,48956,225959,170787,511144
9916,5202,11702,112757,86776,190057,404460,911166
9917,3329,18262,110188,79070,149351,219097,372892
9918,4786,21653,27224,171238,215434,191847,378602
9919,6361,14995,107271,107598,129259,199122,500021
9920,4211,17073,73582,116963,135829,154006,669214
9921,7624,17113,34325,88798,206953,347919,385216
9922,19758,19546,115033,95431,136792,195688,316022
9923,5679,14945,74560,195369,171561,711093,322977
9924,7665,16022,114792,84367,104569,287500,345898
9925,4006,9919,26815,79181,106365,221026,233656
9926,7709,14418,66552,63773,244034,155338,473131
9927,5606,24833,30921,124118,428867,303183,184314
9928,6072,14901,52029,159444,243585,407585,463471
9929,5674,16342,71310,59652,227408,187615,918398
9930,16074,17570,38861,67059,422306,455615,393266
9931,6000,10838,83296,114477,251050,221207,863748
9932,9198,18664,90464,67404,249575,257226,273949
9933,5384,15872,42749,67189,263555,274419,324091
9934,4561,11439,49397,102468,71605,436660,893259
9935,10561,31193,60442,92808,200400,180596,225093
9936,4457,43545,43348,124077,197333,141645,277205
9937,7236,15179,92867,58282,262369,254051,418713
9938,4587,9773,48889,104474,96801,228207,313694
9939,6789,11452,71362,302236,179918,280324,231167
9940,7693,22446,42446,90566,184763,347441,414822
9941,9658,10258,71741,151032,86708,280567,447778
9942,9885,27138,53535,82588,198725,934136,284320
9943,5110,14212,68975,60258,258521,306044,221475
9944,11755,21746,32824,279866,293330,124815,405118
9945,4322,22155,78250,53216,393189,162082,269731
9946,4834,8551,88864,119271,90659,261442,746948
9947,2470,20002,36009,139396,234983,314488,184293
9948,5541,9565,69502,65126,155896,221652,183241
9949,7715,15307,28812,152507,212012,270222,816065
9950,3801,32901,94237,111362,121085,211827,228637
9951,8308,15762,67904,220395,148835,382650,327817
9952,8463,27486,59803,100493,196494,306033,667877
9953,3920,30488,45392,150925,194522,299470,316068
9954,4597,17221,46676,81519,180031,250313,292070
9955,2986,30092,80111,106576,162640,310577,170336
9956,8915,28679,222432,243575,91574,202951,339854
9957,8829,11240,97346,124922,93838,275178,326942
9958,13809,18979,132721,143751,88657,375906,440574
9959,5028,25342,44502,202629,65290,180930,333732
